imei,ip,subnet,screen_time,trade_freq,trade_amount,app_switches,role
256394278816580,192.168.1.164,192.168.1,5.654781995578475,12.717346619590593,799.1097225082963,74.16311852348778,meat_machine_group_1
827229927503731,192.168.1.190,192.168.1,6.5439455203116,14.032700284639493,529.8251835920896,64.97530656096475,meat_machine_group_1
567700518449892,192.168.1.71,192.168.1,5.1083055563424224,10.214042204193234,244.7418523022507,87.23178277718881,meat_machine_group_1
846386557790827,192.168.1.58,192.168.1,5.961025939401653,11.826483889955238,557.3355825897949,85.06407203029934,meat_machine_group_1
259136517773926,192.168.1.7,192.168.1,4.689972298080211,12.572706365714854,296.5666558449117,64.50721223359682,meat_machine_group_1
809202428699041,192.168.1.164,192.168.1,4.731010922263809,10.63942557474548,514.6433622597932,64.0417214400039,meat_machine_group_1
692929842579913,192.168.1.190,192.168.1,5.3476100848583705,14.963879118539893,707.1116792944661,65.11700351969088,meat_machine_group_1
862912799088117,192.168.1.58,192.168.1,5.156385648225543,10.542850569507577,241.64398436172257,85.78775076031816,meat_machine_group_1
686508637659916,192.168.1.7,192.168.1,6.705954267162263,12.696429931652613,100.84014406709568,88.13204521869207,meat_machine_group_1
986430098180635,192.168.1.7,192.168.1,4.763554084535119,13.829294451792272,737.0597496728395,62.514527428880335,meat_machine_group_1
869594636887258,192.168.1.58,192.168.1,5.086809369323772,10.773892902809068,556.1031543445522,67.60898178695952,meat_machine_group_1
213721386589026,192.168.1.36,192.168.1,4.761332936328089,11.533265433372971,341.04941295039754,81.16483823913256,meat_machine_group_1
114351906698490,192.168.1.164,192.168.1,6.413108082661522,14.116277327587024,430.1680620618406,78.00736325279864,meat_machine_group_1
843098839205302,192.168.1.7,192.168.1,5.920873943590411,12.194860242706179,241.1950699642102,79.70652668120529,meat_machine_group_1
938011848955439,192.168.1.29,192.168.1,6.990451431481619,13.898364394882087,347.1893643495696,71.85429351153618,meat_machine_group_1
818184518489476,192.168.1.190,192.168.1,5.364277025976341,12.01978234853248,103.25601609628836,65.25104360441892,meat_machine_group_1
790714163356588,192.168.1.36,192.168.1,6.309901578201501,13.787366425233362,772.8671077111301,73.76545288002372,meat_machine_group_1
518275539423733,192.168.1.164,192.168.1,6.102455656949663,11.316748456964552,301.1027080201104,71.96791909792228,meat_machine_group_1
952111790807595,192.168.1.190,192.168.1,6.618227495224894,11.033893161610049,241.93659115179133,67.49086301840873,meat_machine_group_1
284639208678085,192.168.1.36,192.168.1,6.694363601178557,14.404936242736866,502.1635659645362,68.24199098888158,meat_machine_group_1
875003691559428,192.168.1.58,192.168.1,6.581200391493856,13.879519819274558,420.03722402121895,63.611045412326874,meat_machine_group_1
763655647292931,192.168.1.71,192.168.1,4.711417457522636,12.356726823692277,529.1588301969134,70.9777245336578,meat_machine_group_1
270267288574489,192.168.1.71,192.168.1,6.412262743021664,12.776700237103505,699.416117121416,65.88189642410958,meat_machine_group_1
717545588450615,192.168.1.164,192.168.1,5.1952057055899825,13.452715879803222,142.02546440681164,84.4145420762054,meat_machine_group_1
455877169472256,192.168.1.190,192.168.1,5.730561269280935,13.249327415568043,476.9067780835716,89.38119399107451,meat_machine_group_1
544964759876220,192.168.1.58,192.168.1,6.546702315816426,10.356720390882787,213.39964226288976,66.84653818163619,meat_machine_group_1
132611178006811,192.168.1.7,192.168.1,6.183317249297213,13.310112739043198,758.3061361365969,81.02090785274052,meat_machine_group_1
334722820055778,192.168.1.71,192.168.1,5.854306515051596,10.421556333259964,752.1127061533177,71.69538624049068,meat_machine_group_1
997968845783174,192.168.1.71,192.168.1,5.645635823417714,10.67557453995728,763.9402925099134,76.17862705373093,meat_machine_group_1
254780774064930,192.168.1.63,192.168.1,5.236611416782596,10.778587695344273,107.38907307434559,75.69948721275772,meat_machine_group_1
663416389448463,192.168.1.63,192.168.1,4.565712937974986,14.41081034245172,405.97445649151837,67.49688353313569,meat_machine_group_1
497350208021442,192.168.1.29,192.168.1,4.547221537007928,11.447976496456427,545.8248966838428,78.53188241707547,meat_machine_group_1
564757051204618,192.168.1.36,192.168.1,6.181321211342604,11.164052489779777,205.478585588242,74.80738659587236,meat_machine_group_1
013673037183764,192.168.1.36,192.168.1,4.544811215822226,14.478494891581658,275.05562657174096,71.44732225572736,meat_machine_group_1
147435031365024,192.168.1.63,192.168.1,4.475834309216535,13.641185389540563,621.3072050824362,76.48739833852491,meat_machine_group_1
792513271950052,192.168.1.29,192.168.1,5.187424900885159,11.215446666215726,778.1844506367695,77.43231068182183,meat_machine_group_1
573065240778487,192.168.1.29,192.168.1,4.377482372995679,11.163373154280318,787.1729976746835,83.6568547736062,meat_machine_group_1
982182744857086,192.168.1.190,192.168.1,5.700105201899112,12.718102721410418,326.57661298425256,74.05184163346688,meat_machine_group_1
518638782945651,192.168.1.7,192.168.1,6.648797117592093,13.098673032851117,354.8526379705339,78.60591938468514,meat_machine_group_1
031731096789940,192.168.1.29,192.168.1,5.569601617579707,10.333399215481329,684.635350528804,63.89322798966738,meat_machine_group_1
717058650948014,192.168.1.63,192.168.1,4.662168352438963,13.589225972848906,109.16027688345102,87.63105628089713,meat_machine_group_1
863383928861957,192.168.1.29,192.168.1,6.833810446021706,14.802933727185625,167.98347511036377,81.75515798427567,meat_machine_group_1
528975585566593,192.168.1.58,192.168.1,6.648472058119678,10.834046594517737,226.27757702004774,72.04671520844686,meat_machine_group_1
776004908240433,192.168.1.190,192.168.1,5.125189224609171,12.75119352810632,621.2048439522265,70.80025634802544,meat_machine_group_1
888992107522459,192.168.1.63,192.168.1,4.065104114372799,14.109699612235573,582.8034287365989,68.27871410230817,meat_machine_group_1
315727919409610,192.168.1.190,192.168.1,4.698982445662703,14.05537118391329,164.33358489976087,71.99394745433291,meat_machine_group_1
390604805892583,192.168.1.63,192.168.1,5.0437906208587995,14.08570850023271,391.56519883254356,86.0349329085366,meat_machine_group_1
998136462251790,192.168.1.7,192.168.1,4.151559442437483,13.657892867824707,375.01789316332463,73.36848707933132,meat_machine_group_1
278376938983314,192.168.1.58,192.168.1,4.787673929745234,11.992635186829535,404.1437778001844,80.9361154877488,meat_machine_group_1
655355904259792,192.168.1.58,192.168.1,4.970234923468634,14.620690404475415,162.71625368871466,80.15242660349206,meat_machine_group_1
110392405147705,192.168.1.36,192.168.1,4.13463265279412,14.090859600659073,239.77964952402903,71.21462370961709,meat_machine_group_1
879206980420439,192.168.1.190,192.168.1,6.220038955018046,11.059376567743769,482.4969497791388,82.51065446257397,meat_machine_group_1
451046368157981,192.168.1.71,192.168.1,4.159255745968837,13.273789359076936,105.83392267389932,71.65935441710937,meat_machine_group_1
038457620555438,192.168.1.7,192.168.1,4.596625600024703,14.833956862166012,492.4812789890541,81.37407571557651,meat_machine_group_1
084325621689363,192.168.1.71,192.168.1,6.4356785802992365,13.128961818578816,715.0740919338123,86.71206258236285,meat_machine_group_1
823298324826292,172.16.10.229,172.16.10,0.7291237312532775,3.941074346190434,19097.35393564171,13.59784055229929,leader_group_2
205664742312209,172.16.10.174,172.16.10,0.6017210620344463,3.065923093983554,17194.40505790616,11.130298669629983,leader_group_2
051728975267722,172.16.10.229,172.16.10,0.9002939195067193,3.1340861858779494,12309.11348733013,11.947103082578707,leader_group_2
633312797573660,172.16.10.27,172.16.10,0.8394095901276493,2.817178320356292,19688.15080933379,23.732396413293465,leader_group_2
998808177038860,172.16.10.229,172.16.10,1.6029976698494908,2.7607483375102415,13128.974914114975,18.395582869390886,leader_group_2
764472649082771,172.16.10.229,172.16.10,1.0810967778726668,3.530319744805225,19625.923115707592,11.227455779537925,leader_group_2
826657027937145,172.16.10.140,172.16.10,1.2509866853785319,2.3595427837778797,15854.4772072019,23.20357631023184,leader_group_2
117518689268602,172.16.10.140,172.16.10,1.472864645427046,3.422939491219613,11639.940270660423,20.465459630640236,leader_group_2
206447421230940,172.16.10.174,172.16.10,1.3482373677712536,3.3190606812040877,11500.897345105117,22.769915137129466,leader_group_2
733977671990384,172.16.10.190,172.16.10,1.2464414111011966,2.997284480087476,18074.545637201558,18.33572682742737,leader_group_2
050209945101622,172.16.10.229,172.16.10,1.4429531383240444,3.640242782611437,12076.376009651929,11.142279785278102,leader_group_2
827950145561681,172.16.10.140,172.16.10,0.9265708172070579,3.3218492223547935,16998.46816025443,17.72880400258473,leader_group_2
683390198179469,172.16.10.174,172.16.10,4.412450532642286,8.488092920023782,887.5263528491171,59.876255808856946,meat_machine_group_2
997877293430107,172.16.10.174,172.16.10,3.77898011785875,10.300570756048689,698.5953173271021,77.8131610445037,meat_machine_group_2
660558303441448,172.16.10.140,172.16.10,5.390197659684548,10.949873502494984,365.86466908195223,68.45923982537992,meat_machine_group_2
990235577027278,172.16.10.229,172.16.10,3.97177151814921,8.024525049741172,748.6686309175664,60.24084755690008,meat_machine_group_2
849588039551240,172.16.10.174,172.16.10,4.3874102261063985,11.256666493831666,942.2319814120808,51.68066855559626,meat_machine_group_2
629145046173574,172.16.10.174,172.16.10,5.950856306595521,10.506043390461002,873.924619948682,67.12944923468436,meat_machine_group_2
317807823578452,172.16.10.27,172.16.10,4.575301259062848,8.700050983197428,499.37255254354466,51.12185108165228,meat_machine_group_2
076810409157018,172.16.10.189,172.16.10,5.46641555388883,11.752095386867124,741.3738309903165,53.981514693465925,meat_machine_group_2
353344857142241,172.16.10.140,172.16.10,5.2366641755211525,8.089921044634576,806.7950565346652,69.1655255613034,meat_machine_group_2
854249321495870,172.16.10.189,172.16.10,5.874894163525364,10.238503054203411,281.90023426161633,66.27586141608316,meat_machine_group_2
166299795453817,172.16.10.27,172.16.10,3.0869780586079263,11.613169630631683,240.3648084755356,61.507989180192325,meat_machine_group_2
747733294562557,172.16.10.229,172.16.10,3.395385841121886,11.251404070924238,935.7512336885893,64.04827716140367,meat_machine_group_2
245992816158148,172.16.10.190,172.16.10,3.0907923966355293,9.901337448146553,481.15265654714153,63.83725051114699,meat_machine_group_2
761539669583219,172.16.10.190,172.16.10,4.202449424353301,9.653767622666814,696.6998710852329,66.43847051837004,meat_machine_group_2
724619196570132,172.16.10.190,172.16.10,3.3429685814417107,10.384301974264039,460.3024754231435,52.92961727574983,meat_machine_group_2
278469973354946,172.16.10.229,172.16.10,5.70976801414017,10.544531280095558,200.14747236417358,54.40176062156589,meat_machine_group_2
862405800851403,172.16.10.140,172.16.10,5.947740910540176,9.37705850572256,271.42992366985663,50.24357757229151,meat_machine_group_2
668327238656242,172.16.10.190,172.16.10,5.106665646810022,9.577073294675776,454.50184769495513,61.48368844524756,meat_machine_group_2
621267969278687,172.16.10.27,172.16.10,3.0348082573357074,10.593556970826024,315.1967091640188,76.54666047246039,meat_machine_group_2
384689500975197,172.16.10.190,172.16.10,4.06592169163542,8.743164134763832,683.6586058582664,67.33815502334168,meat_machine_group_2
478189137189490,172.16.10.140,172.16.10,3.2401893170644525,10.92074187789241,621.126443049783,75.7805197649453,meat_machine_group_2
956544209494079,172.16.10.174,172.16.10,4.605099784847955,8.043133600618505,563.227817491669,77.1816524421943,meat_machine_group_2
047128144294440,172.16.10.27,172.16.10,4.718579986355152,10.625279545496845,433.40256696281295,72.12140231378012,meat_machine_group_2
752437280512927,172.16.10.140,172.16.10,3.334648212875907,8.69845539063607,673.4161003766491,54.53406840394936,meat_machine_group_2
395041027674783,172.16.10.190,172.16.10,5.311103367429234,8.951789756437162,552.1480067133849,69.12723999484254,meat_machine_group_2
604765801856945,172.16.10.190,172.16.10,5.050529875731643,9.560281946497845,410.1001211711754,65.91326397738108,meat_machine_group_2
393852580010618,172.16.10.174,172.16.10,3.801263447157659,8.393107153634546,723.4746252547313,61.734612910697294,meat_machine_group_2
009109391119269,172.16.10.189,172.16.10,5.05649865670373,9.406065679175148,780.2005248266281,57.55688321435739,meat_machine_group_2
174654214066504,172.16.10.27,172.16.10,5.688004891071731,10.782614534624308,402.66859110932717,64.00866731862973,meat_machine_group_2
627128639174101,172.16.10.174,172.16.10,3.5337884599098897,8.277593925348572,983.5375841175693,56.02007343105269,meat_machine_group_2
200642569087766,172.16.10.189,172.16.10,4.714033679534759,9.002385401047384,556.7056418583678,76.89537178673626,meat_machine_group_2
719855460158517,172.16.10.140,172.16.10,5.342811110890112,11.141526820364586,632.1029736152103,50.09922080883917,meat_machine_group_2
346157173203093,172.16.10.174,172.16.10,4.943377715418945,8.706473218037948,231.4649460763511,61.52491025494056,meat_machine_group_2
700505061387829,172.16.10.190,172.16.10,4.166302600420846,11.170956687347651,714.7261101468257,64.99052454544753,meat_machine_group_2
790320204179291,172.16.10.27,172.16.10,5.7744474352605675,8.14751066969215,313.27237778243244,69.61494580337323,meat_machine_group_2
365651982530925,172.16.10.189,172.16.10,3.342539045895863,10.379909628605104,692.5028218065054,51.893303350609585,meat_machine_group_2
827390219620710,172.16.10.189,172.16.10,3.3622364686554675,8.564947210477294,532.1234593871286,70.88887357039616,meat_machine_group_2
672324876329092,172.16.10.189,172.16.10,3.5382385684431408,8.356564960084594,721.4046334846646,76.60745425903757,meat_machine_group_2
560833181958837,172.16.10.140,172.16.10,4.499662904710691,11.801192256451284,701.75332323601,73.47749090966578,meat_machine_group_2
772200543645970,172.16.10.140,172.16.10,4.977981475176857,9.105706335695654,354.9751944105572,73.8983891492823,meat_machine_group_2
781137995635315,172.16.10.189,172.16.10,5.221250654439403,11.699445382874032,340.7100865724421,73.564760542452,meat_machine_group_2
317970623972652,172.16.10.27,172.16.10,3.2941924014043438,10.950991464036568,895.9090423581351,61.26597163633223,meat_machine_group_2
209042177625349,172.16.10.190,172.16.10,5.15946364836741,10.528084467607444,980.4447130542667,56.06632672307447,meat_machine_group_2
831687397740633,172.16.10.27,172.16.10,5.368640895066382,10.551996855520013,689.2224723433142,55.09806452202531,meat_machine_group_2
906007806867177,172.16.10.174,172.16.10,4.30274615986944,8.889626440162141,941.9837450490691,78.3875706379793,meat_machine_group_2
325431074279907,172.16.10.27,172.16.10,3.2492745718021756,11.012314767015665,754.5278712021487,62.198542419806245,meat_machine_group_2
570165804649893,172.16.10.190,172.16.10,5.315505023418901,11.496796152089086,524.2882978018864,73.69576138367171,meat_machine_group_2
501657905528183,172.16.10.140,172.16.10,3.2428771247071446,11.523388991823634,788.6086281075671,51.644350256339415,meat_machine_group_2
933554864015577,172.16.10.27,172.16.10,5.943754866754927,8.95453082143169,290.84614306115145,64.35480395049902,meat_machine_group_2
847951371162411,172.16.10.229,172.16.10,4.580047797327335,8.490837737028713,767.8602309936551,70.34924875767061,meat_machine_group_2
804682756704310,172.16.10.27,172.16.10,3.827828208625866,10.788328443406643,597.0629879861955,76.24979418611292,meat_machine_group_2
579887749242437,172.16.10.27,172.16.10,5.5048425558384215,10.078481931825639,468.7018955450757,67.36113816711138,meat_machine_group_2
729284222231059,172.16.10.174,172.16.10,5.91217214513152,11.078998948499969,237.85514919959505,60.593626860763585,meat_machine_group_2
552578284106727,172.16.10.27,172.16.10,4.322665913263124,9.478688573375242,364.1242895274593,71.21403143585229,meat_machine_group_2
474929751702814,172.16.10.174,172.16.10,3.4681598023539997,11.880600653245896,636.9164703822198,65.22227093531504,meat_machine_group_2
093983430187186,172.16.10.189,172.16.10,4.20488976577346,11.363507664810562,556.7781529271218,52.774433939091814,meat_machine_group_2
562656504554781,172.16.10.27,172.16.10,4.471396080801438,10.4126874984824,609.2446741068492,51.68142853121019,meat_machine_group_2
426629912347851,172.16.10.27,172.16.10,5.183560070867945,9.776881448672047,994.0777326560602,74.1105651354427,meat_machine_group_2
628792326487049,172.16.10.229,172.16.10,5.26834216063706,8.35379311462101,527.5685110020994,77.43231488913197,meat_machine_group_2
244714627301471,172.16.10.174,172.16.10,4.4823014563161365,10.95942409227645,379.61617724204064,73.73658642227501,meat_machine_group_2
715890429025725,172.16.10.229,172.16.10,5.236696720758665,10.324263080372987,652.45967171233,76.05037754578402,meat_machine_group_2
044818321928554,172.16.10.27,172.16.10,3.15866498513528,9.444653791770756,708.9977080351389,78.65469076245672,meat_machine_group_2
202845765213283,172.16.10.174,172.16.10,5.056331158383954,10.75338656790622,276.6667278672475,67.40139924398721,meat_machine_group_2
881671120754527,172.16.10.27,172.16.10,5.385320214116351,10.234620857638966,751.722263285018,78.57485641367424,meat_machine_group_2
132234232161107,172.16.10.229,172.16.10,4.569363328000669,11.880445818365965,337.7657276981764,59.14052777635146,meat_machine_group_2
071401401193932,172.16.10.190,172.16.10,3.1275508224148525,8.431269527458927,834.4441453205874,65.40437577512327,meat_machine_group_2
955289389119083,172.16.10.140,172.16.10,4.054600999413262,8.363117252157837,876.6892179620147,78.25534938515179,meat_machine_group_2
138759271256638,172.16.10.140,172.16.10,3.5746425605773284,9.127427165859146,921.3282332063786,66.11379467047652,meat_machine_group_2
827548015716479,172.16.10.27,172.16.10,4.222733909923854,11.045637785929822,451.4242179609263,63.97705088041339,meat_machine_group_2
463175207167811,172.16.10.140,172.16.10,3.93602073238149,11.904716188940114,555.1646961323822,66.61747673316648,meat_machine_group_2
215353961367499,172.16.10.27,172.16.10,4.1844343856116595,10.780148464159883,982.0566839082369,72.2429647874736,meat_machine_group_2
967842711477320,172.16.10.174,172.16.10,5.268908831242309,11.203936923856471,954.5800471319885,60.682919206282406,meat_machine_group_2
269524991187734,172.16.10.189,172.16.10,5.213395067740658,11.321249874479433,598.5079269296375,50.802466639594556,meat_machine_group_2
880061675677002,172.16.10.140,172.16.10,4.493697132697337,10.019179024149933,633.950491807554,74.28444792173929,meat_machine_group_2
624671978897782,172.16.10.229,172.16.10,4.978233080961422,11.117529878111021,907.760183251257,54.92432731944612,meat_machine_group_2
545009025590561,172.16.10.229,172.16.10,3.1672113774281323,9.053563937386606,672.8360949210569,61.33393115183853,meat_machine_group_2
334911415208507,172.16.10.190,172.16.10,4.035429082630847,9.429464322684098,481.01540837555666,69.83720017468085,meat_machine_group_2
790569659171357,172.16.10.140,172.16.10,5.5901055653946035,10.27219761952042,921.1278761695183,57.9985665575569,meat_machine_group_2
637183440496391,172.16.10.229,172.16.10,5.4343715332054465,10.669550220356566,333.30177435176296,58.98562692776344,meat_machine_group_2
876351484685366,172.16.10.140,172.16.10,5.532560652007012,8.37893446063592,469.4704489312466,52.01809329534209,meat_machine_group_2
082973748969083,172.16.10.174,172.16.10,4.874891627923456,9.812914421306855,810.7537719462066,55.41802552660478,meat_machine_group_2
665136442493631,172.16.10.174,172.16.10,4.387460056269401,8.961495791389723,797.1468131858505,72.9659024552127,meat_machine_group_2
866032420448207,172.16.10.27,172.16.10,3.575748034440819,8.982346439273499,861.7830593022142,63.92479102731846,meat_machine_group_2
165162319818984,172.16.10.189,172.16.10,3.1659818185772894,11.586021902678297,451.12381936073143,58.939375251644506,meat_machine_group_2
596363212347649,172.16.10.190,172.16.10,5.653694586982923,8.952307420963685,297.82146676296514,74.20061736853651,meat_machine_group_2
673425754090034,172.16.10.189,172.16.10,4.471075740459635,9.498819938290648,958.968711572655,59.494698393138876,meat_machine_group_2
183760644134327,172.16.10.229,172.16.10,4.154070637582283,10.555796234562504,760.4934415987437,77.09471296047798,meat_machine_group_2
417765612481569,172.16.10.140,172.16.10,3.9515530738115436,11.248991035423902,715.5436003583002,73.67952198547461,meat_machine_group_2
027206345911238,172.16.10.140,172.16.10,5.440284145200128,10.951142082416068,562.6094025087958,50.82052680000114,meat_machine_group_2
657724295431652,172.16.10.140,172.16.10,5.908993760517404,11.322485525881664,810.5301626330194,75.40881289407972,meat_machine_group_2
089317342069694,172.16.10.190,172.16.10,5.629170038789213,11.779028619369239,907.4731443547639,56.73461400435894,meat_machine_group_2
867713334476263,172.16.10.27,172.16.10,3.2671838020838693,9.47168061644205,957.7948067619973,53.520515564258744,meat_machine_group_2
262044397359710,172.16.10.229,172.16.10,3.646699793529677,11.296355553953862,781.3664536308565,55.680895094200444,meat_machine_group_2
669411800537599,172.16.10.190,172.16.10,3.399614808070141,9.29298391861913,754.4188463542146,70.60557347809173,meat_machine_group_2
465280924287572,172.16.10.140,172.16.10,5.244725521129062,8.182047486465006,402.92550626124137,68.58973630836704,meat_machine_group_2
027456449485625,172.16.10.189,172.16.10,3.9519521603790424,10.121695203570415,313.43658721688985,53.505261684939924,meat_machine_group_2
703203207427617,172.16.10.140,172.16.10,5.983695197655441,11.05470165461453,321.0117969255132,75.59100983802665,meat_machine_group_2
121513422849939,172.16.10.189,172.16.10,4.32455906323761,11.955274334818993,648.6836164307565,63.73279113165778,meat_machine_group_2
715041659152017,172.16.10.189,172.16.10,4.578046219799987,10.283151244538093,533.1351931119752,52.30506388384642,meat_machine_group_2
050975923045018,172.16.10.140,172.16.10,4.978617969450096,9.81622206057181,964.1612247784044,67.82612778052828,meat_machine_group_2
610326642147649,172.16.10.229,172.16.10,4.144172789734997,9.595433987830994,342.4086406235702,78.9514792943472,meat_machine_group_2
767499616592661,172.16.10.27,172.16.10,4.077132776353961,8.384445990087178,493.9654619255854,55.9961378178648,meat_machine_group_2
278814761742243,172.16.10.189,172.16.10,4.540024377593655,11.8930871624805,741.1520256056201,69.42831851979416,meat_machine_group_2
818661794549180,172.16.10.229,172.16.10,4.283195420253611,10.274142743579397,640.7954637797625,77.51906038338576,meat_machine_group_2
016459779452321,172.16.10.189,172.16.10,5.221548505013697,9.851515775309569,828.941674126435,75.2872946991676,meat_machine_group_2
006102776974995,172.16.10.140,172.16.10,5.946558563501824,9.037270691144936,738.7270099301973,63.013967618579265,meat_machine_group_2
220310303723683,172.16.10.140,172.16.10,5.021409428785926,10.761173417422244,515.9977901258512,59.079699759401784,meat_machine_group_2
227770793349605,172.16.10.189,172.16.10,3.9027536087420835,9.85370222175615,579.191270004983,50.65450484673504,meat_machine_group_2
799840767899730,172.16.10.189,172.16.10,3.307990565085632,11.390518120321417,545.4303621023114,62.47057717635101,meat_machine_group_2
671795760243757,172.16.10.229,172.16.10,3.057058977082473,10.305613407965009,642.6045481175814,58.035466125505536,meat_machine_group_2
724665729341722,172.16.10.27,172.16.10,4.522907835685514,10.350634840401117,747.9792674729406,77.65206790017339,meat_machine_group_2
743380054522801,172.16.10.27,172.16.10,3.4689422832224293,9.96874293985676,834.7859645842573,78.29164095083637,meat_machine_group_2
455084289107711,172.16.10.174,172.16.10,4.2918613876544525,10.470251686176367,296.550426256546,56.72286916219412,meat_machine_group_2
812135247871255,172.16.10.229,172.16.10,4.828967544037615,11.433549640994773,281.4944316363943,66.87418595894488,meat_machine_group_2
037548214565328,172.16.10.27,172.16.10,3.368950408293197,8.807561321231974,975.7093335136761,73.07657899760451,meat_machine_group_2
785072081155626,172.16.10.190,172.16.10,5.36164722356607,8.551977330498953,543.0582786405648,77.54060173242748,meat_machine_group_2
908466845504892,172.16.10.189,172.16.10,4.179798798841068,8.148374934797769,938.0150892821894,54.52856300082306,meat_machine_group_2
975634108562884,172.16.10.140,172.16.10,4.211814219791942,10.5755173923115,910.0638064409809,68.73079041876083,meat_machine_group_2
200894346810548,172.16.10.27,172.16.10,3.278458703570178,10.207143405444992,617.0686920923523,72.71138972841624,meat_machine_group_2
907539989354492,172.16.10.174,172.16.10,3.371439055675258,11.026239772169662,953.0744262024748,63.462106577596316,meat_machine_group_2
357126611062737,172.16.10.140,172.16.10,4.132997174255549,10.950049288500349,284.1815371981082,65.49355475210452,meat_machine_group_2
649767762282772,172.16.10.189,172.16.10,4.107882648933435,10.105022412620595,670.5915663180854,65.56834998253541,meat_machine_group_2
028519611594082,172.16.10.140,172.16.10,4.539556455536298,10.116564426364247,755.576564148918,63.66297121495505,meat_machine_group_2
229604432701851,172.16.10.189,172.16.10,4.114402062555952,11.964080404474132,442.6080661653357,64.57776621609429,meat_machine_group_2
679228777251996,172.16.10.189,172.16.10,4.252725462939808,10.292236367157157,652.6111808560754,77.008618638923,meat_machine_group_2
741209481813989,172.16.10.190,172.16.10,3.6984668500776086,9.581588516801531,632.7955606330615,78.74238476241615,meat_machine_group_2
018204339718956,172.16.10.189,172.16.10,5.87187842064152,10.087015157621975,800.4468588580828,65.07916403491741,meat_machine_group_2
608564111824224,172.16.10.229,172.16.10,3.134950931924724,11.447897342856193,218.61059868309826,63.110522593671384,meat_machine_group_2
520046152654610,172.16.10.189,172.16.10,3.4626821124582188,11.808658910014522,742.8868542265359,51.76741203989284,meat_machine_group_2
861405786170630,172.16.10.27,172.16.10,3.718868890824923,10.388018476546677,389.19289405929703,65.25863820740356,meat_machine_group_2
249671832582386,172.16.10.174,172.16.10,4.662225789505422,10.344690790030283,281.20753315875584,72.88934891403633,meat_machine_group_2
420074946539840,172.16.10.229,172.16.10,4.355226003567697,8.004004234452358,571.7216429776813,74.88115354345662,meat_machine_group_2
128463985547435,172.16.10.27,172.16.10,5.21754883678457,10.25232631176517,440.51067882606446,61.8591470342344,meat_machine_group_2
209700268768118,172.16.10.174,172.16.10,3.6318716807618587,11.835970717654039,462.7657950870669,77.42054723765963,meat_machine_group_2
695620175370304,172.16.10.189,172.16.10,5.677716579260316,11.264226397025976,556.141416265046,53.70246775887789,meat_machine_group_2
433750479303614,172.16.10.140,172.16.10,5.764196068999121,9.431284075722447,271.9732154386092,68.40328126219732,meat_machine_group_2
992192124938430,172.16.10.229,172.16.10,4.500976916268721,8.68190838550881,355.01620566748625,72.16444482632883,meat_machine_group_2
060566418775803,172.16.10.140,172.16.10,5.0332033827813305,10.457826204685004,744.5442829138992,76.49305808259385,meat_machine_group_2
351903613325411,172.16.10.189,172.16.10,3.8337990921376233,9.68024827636511,559.0891976132509,50.15477852341358,meat_machine_group_2
543173505831997,172.16.10.189,172.16.10,4.439899260519794,11.232236296654449,674.0246164633089,68.7889132503556,meat_machine_group_2
065120704961108,172.16.10.189,172.16.10,4.876046272660558,10.315737877035927,268.42775925711135,51.82060835884088,meat_machine_group_2
399076769915078,172.16.10.189,172.16.10,3.8847503107025316,9.525821936180684,276.66420112432223,72.55890073130459,meat_machine_group_2
939284567972320,172.16.10.174,172.16.10,4.763440069388181,8.432026359519053,209.83086583122673,71.39898182471345,meat_machine_group_2
549822749545089,172.16.10.189,172.16.10,3.3830422530695836,10.338089181061033,610.5005917533715,69.55114940279132,meat_machine_group_2
065333153779599,172.16.10.140,172.16.10,5.03490112300069,8.22927058450542,605.6862939547525,75.05524789380652,meat_machine_group_2
073033793375636,172.16.10.174,172.16.10,4.848309411845317,9.674781153458925,329.8239893010133,63.6290628186104,meat_machine_group_2
812473950033423,172.16.10.27,172.16.10,5.478252969455973,8.026901553953206,207.91367336351368,60.73659994379079,meat_machine_group_2
024102615347355,172.16.10.174,172.16.10,5.156510021707815,9.35926997207207,643.603964125897,55.35624292403181,meat_machine_group_2
611223386559630,172.16.10.140,172.16.10,3.5140794204435144,10.107706963333541,839.2182648044521,68.69611350037093,meat_machine_group_2
304289731791286,172.16.10.229,172.16.10,4.7619776171990225,11.41774173186625,435.3461968278157,54.457007570791376,meat_machine_group_2
587774969033373,172.16.10.140,172.16.10,5.253408808465865,9.497064366894596,615.1138929382996,55.369955522229475,meat_machine_group_2
548121478539078,172.16.10.190,172.16.10,3.6557811790555497,9.700091418287425,501.66637045961846,54.71628008831268,meat_machine_group_2
754602734151488,172.16.10.229,172.16.10,4.009121941613458,9.80460481248948,546.0045302447842,61.02535824578355,meat_machine_group_2
150835354443928,172.16.10.229,172.16.10,4.930963197607376,11.143493183744697,941.284735368142,52.95227329103378,meat_machine_group_2
669078263337389,172.16.10.174,172.16.10,3.025601635204466,9.197896608169236,857.8470846809885,73.49384762276165,meat_machine_group_2
536637780529240,172.16.10.229,172.16.10,5.272863897727541,10.890041405391624,569.1209098139975,73.75744665098395,meat_machine_group_2
684590902259999,172.16.10.190,172.16.10,5.431204154912713,11.337195526202393,471.8577934830822,62.57441947439,meat_machine_group_2
371597412182097,172.16.10.190,172.16.10,5.940516346275476,8.81681847419419,512.5089172345951,66.03471742267173,meat_machine_group_2
